Year,d14CO2
-1844,24.82
-1843,24.34
-1842,23.86
-1841,23.38
-1840,22.9
-1839,22.5
-1838,22.1
-1837,21.7
-1836,21.3
-1835,20.9
-1834,20.82
-1833,20.74
-1832,20.66
-1831,20.58
-1830,20.5
-1829,20.54
-1828,20.58
-1827,20.62
-1826,20.66
-1825,20.7
-1824,20.64
-1823,20.58
-1822,20.52
-1821,20.46
-1820,20.4
-1819,20.4
-1818,20.4
-1817,20.4
-1816,20.4
-1815,20.4
-1814,20.46
-1813,20.52
-1812,20.58
-1811,20.64
-1810,20.7
-1809,20.66
-1808,20.62
-1807,20.58
-1806,20.54
-1805,20.5
-1804,20.22
-1803,19.94
-1802,19.66
-1801,19.38
-1800,19.1
-1799,18.74
-1798,18.38
-1797,18.02
-1796,17.66
-1795,17.3
-1794,17.04
-1793,16.78
-1792,16.52
-1791,16.26
-1790,16
-1789,15.84
-1788,15.68
-1787,15.52
-1786,15.36
-1785,15.2
-1784,15.28
-1783,15.36
-1782,15.44
-1781,15.52
-1780,15.6
-1779,15.76
-1778,15.92
-1777,16.08
-1776,16.24
-1775,16.4
-1774,16.6
-1773,16.8
-1772,17
-1771,17.2
-1770,17.4
-1769,17.48
-1768,17.56
-1767,17.64
-1766,17.72
-1765,17.8
-1764,17.7
-1763,17.6
-1762,17.5
-1761,17.4
-1760,17.3
-1759,17.22
-1758,17.14
-1757,17.06
-1756,16.98
-1755,16.9
-1754,16.98
-1753,17.06
-1752,17.14
-1751,17.22
-1750,17.3
-1749,17.5
-1748,17.7
-1747,17.9
-1746,18.1
-1745,18.3
-1744,18.56
-1743,18.82
-1742,19.08
-1741,19.34
-1740,19.6
-1739,19.82
-1738,20.04
-1737,20.26
-1736,20.48
-1735,20.7
-1734,20.82
-1733,20.94
-1732,21.06
-1731,21.18
-1730,21.3
-1729,21.28
-1728,21.26
-1727,21.24
-1726,21.22
-1725,21.2
-1724,21
-1723,20.8
-1722,20.6
-1721,20.4
-1720,20.2
-1719,19.84
-1718,19.48
-1717,19.12
-1716,18.76
-1715,18.4
-1714,17.92
-1713,17.44
-1712,16.96
-1711,16.48
-1710,16
-1709,15.62
-1708,15.24
-1707,14.86
-1706,14.48
-1705,14.1
-1704,14.1
-1703,14.1
-1702,14.1
-1701,14.1
-1700,14.1
-1699,14.34
-1698,14.58
-1697,14.82
-1696,15.06
-1695,15.3
-1694,15.64
-1693,15.98
-1692,16.32
-1691,16.66
-1690,17
-1689,17.3
-1688,17.6
-1687,17.9
-1686,18.2
-1685,18.5
-1684,18.58
-1683,18.66
-1682,18.74
-1681,18.82
-1680,18.9
-1679,18.78
-1678,18.66
-1677,18.54
-1676,18.42
-1675,18.3
-1674,18.1
-1673,17.9
-1672,17.7
-1671,17.5
-1670,17.3
-1669,17.2
-1668,17.1
-1667,17
-1666,16.9
-1665,16.8
-1664,16.94
-1663,17.08
-1662,17.22
-1661,17.36
-1660,17.5
-1659,17.54
-1658,17.58
-1657,17.62
-1656,17.66
-1655,17.7
-1654,17.54
-1653,17.38
-1652,17.22
-1651,17.06
-1650,16.9
-1649,16.74
-1648,16.58
-1647,16.42
-1646,16.26
-1645,16.1
-1644,16.1
-1643,16.1
-1642,16.1
-1641,16.1
-1640,16.1
-1639,16.16
-1638,16.22
-1637,16.28
-1636,16.34
-1635,16.4
-1634,16.36
-1633,16.32
-1632,16.28
-1631,16.24
-1630,16.2
-1629,16.3
-1628,16.4
-1627,16.5
-1626,16.6
-1625,16.7
-1624,16.88
-1623,17.06
-1622,17.24
-1621,17.42
-1620,17.6
-1619,17.68
-1618,17.76
-1617,17.84
-1616,17.92
-1615,18
-1614,18.34
-1613,18.68
-1612,19.02
-1611,19.36
-1610,19.7
-1609,19.88
-1608,20.06
-1607,20.24
-1606,20.42
-1605,20.6
-1604,20.54
-1603,20.48
-1602,20.42
-1601,20.36
-1600,20.3
-1599,20.38
-1598,20.46
-1597,20.54
-1596,20.62
-1595,20.7
-1594,20.74
-1593,20.78
-1592,20.82
-1591,20.86
-1590,20.9
-1589,20.5
-1588,20.1
-1587,19.7
-1586,19.3
-1585,18.9
-1584,18.5
-1583,18.1
-1582,17.7
-1581,17.3
-1580,16.9
-1579,16.66
-1578,16.42
-1577,16.18
-1576,15.94
-1575,15.7
-1574,15.54
-1573,15.38
-1572,15.22
-1571,15.06
-1570,14.9
-1569,14.78
-1568,14.66
-1567,14.54
-1566,14.42
-1565,14.3
-1564,14.34
-1563,14.38
-1562,14.42
-1561,14.46
-1560,14.5
-1559,14.54
-1558,14.58
-1557,14.62
-1556,14.66
-1555,14.7
-1554,14.44
-1553,14.18
-1552,13.92
-1551,13.66
-1550,13.4
-1549,13.34
-1548,13.28
-1547,13.22
-1546,13.16
-1545,13.1
-1544,13.12
-1543,13.14
-1542,13.16
-1541,13.18
-1540,13.2
-1539,12.92
-1538,12.64
-1537,12.36
-1536,12.08
-1535,11.8
-1534,12.04
-1533,12.28
-1532,12.52
-1531,12.76
-1530,13
-1529,13.3
-1528,13.6
-1527,13.9
-1526,14.2
-1525,14.5
-1524,14.38
-1523,14.26
-1522,14.14
-1521,14.02
-1520,13.9
-1519,13.88
-1518,13.86
-1517,13.84
-1516,13.82
-1515,13.8
-1514,13.7
-1513,13.6
-1512,13.5
-1511,13.4
-1510,13.3
-1509,13.44
-1508,13.58
-1507,13.72
-1506,13.86
-1505,14
-1504,14.28
-1503,14.56
-1502,14.84
-1501,15.12
-1500,15.4
-1499,15.82
-1498,16.24
-1497,16.66
-1496,17.08
-1495,17.5
-1494,17.74
-1493,17.98
-1492,18.22
-1491,18.46
-1490,18.7
-1489,18.66
-1488,18.62
-1487,18.58
-1486,18.54
-1485,18.5
-1484,18.2
-1483,17.9
-1482,17.6
-1481,17.3
-1480,17
-1479,16.66
-1478,16.32
-1477,15.98
-1476,15.64
-1475,15.3
-1474,15.06
-1473,14.82
-1472,14.58
-1471,14.34
-1470,14.1
-1469,13.94
-1468,13.78
-1467,13.62
-1466,13.46
-1465,13.3
-1464,13.28
-1463,13.26
-1462,13.24
-1461,13.22
-1460,13.2
-1459,13.24
-1458,13.28
-1457,13.32
-1456,13.36
-1455,13.4
-1454,13.5
-1453,13.6
-1452,13.7
-1451,13.8
-1450,13.9
-1449,13.98
-1448,14.06
-1447,14.14
-1446,14.22
-1445,14.3
-1444,14.3
-1443,14.3
-1442,14.3
-1441,14.3
-1440,14.3
-1439,14.36
-1438,14.42
-1437,14.48
-1436,14.54
-1435,14.6
-1434,14.8
-1433,15
-1432,15.2
-1431,15.4
-1430,15.6
-1429,15.78
-1428,15.96
-1427,16.14
-1426,16.32
-1425,16.5
-1424,16.5
-1423,16.5
-1422,16.5
-1421,16.5
-1420,16.5
-1419,16.58
-1418,16.66
-1417,16.74
-1416,16.82
-1415,16.9
-1414,17.16
-1413,17.42
-1412,17.68
-1411,17.94
-1410,18.2
-1409,18.38
-1408,18.56
-1407,18.74
-1406,18.92
-1405,19.1
-1404,19.1
-1403,19.1
-1402,19.1
-1401,19.1
-1400,19.1
-1399,19.08
-1398,19.06
-1397,19.04
-1396,19.02
-1395,19
-1394,19.14
-1393,19.28
-1392,19.42
-1391,19.56
-1390,19.7
-1389,19.8
-1388,19.9
-1387,20
-1386,20.1
-1385,20.2
-1384,20.26
-1383,20.32
-1382,20.38
-1381,20.44
-1380,20.5
-1379,20.56
-1378,20.62
-1377,20.68
-1376,20.74
-1375,20.8
-1374,20.94
-1373,21.08
-1372,21.22
-1371,21.36
-1370,21.5
-1369,21.54
-1368,21.58
-1367,21.62
-1366,21.66
-1365,21.7
-1364,21.5
-1363,21.3
-1362,21.1
-1361,20.9
-1360,20.7
-1359,20.38
-1358,20.06
-1357,19.74
-1356,19.42
-1355,19.1
-1354,18.9
-1353,18.7
-1352,18.5
-1351,18.3
-1350,18.1
-1349,17.9
-1348,17.7
-1347,17.5
-1346,17.3
-1345,17.1
-1344,16.74
-1343,16.38
-1342,16.02
-1341,15.66
-1340,15.3
-1339,14.8
-1338,14.3
-1337,13.8
-1336,13.3
-1335,12.8
-1334,12.48
-1333,12.16
-1332,11.84
-1331,11.52
-1330,11.2
-1329,11.14
-1328,11.08
-1327,11.02
-1326,10.96
-1325,10.9
-1324,11.02
-1323,11.14
-1322,11.26
-1321,11.38
-1320,11.5
-1319,11.54
-1318,11.58
-1317,11.62
-1316,11.66
-1315,11.7
-1314,11.58
-1313,11.46
-1312,11.34
-1311,11.22
-1310,11.1
-1309,11.16
-1308,11.22
-1307,11.28
-1306,11.34
-1305,11.4
-1304,11.6
-1303,11.8
-1302,12
-1301,12.2
-1300,12.4
-1299,12.46
-1298,12.52
-1297,12.58
-1296,12.64
-1295,12.7
-1294,12.62
-1293,12.54
-1292,12.46
-1291,12.38
-1290,12.3
-1289,12.28
-1288,12.26
-1287,12.24
-1286,12.22
-1285,12.2
-1284,12.26
-1283,12.32
-1282,12.38
-1281,12.44
-1280,12.5
-1279,12.56
-1278,12.62
-1277,12.68
-1276,12.74
-1275,12.8
-1274,12.7
-1273,12.6
-1272,12.5
-1271,12.4
-1270,12.3
-1269,12.22
-1268,12.14
-1267,12.06
-1266,11.98
-1265,11.9
-1264,12.1
-1263,12.3
-1262,12.5
-1261,12.7
-1260,12.9
-1259,13.14
-1258,13.38
-1257,13.62
-1256,13.86
-1255,14.1
-1254,13.96
-1253,13.82
-1252,13.68
-1251,13.54
-1250,13.4
-1249,13.16
-1248,12.92
-1247,12.68
-1246,12.44
-1245,12.2
-1244,11.96
-1243,11.72
-1242,11.48
-1241,11.24
-1240,11
-1239,10.86
-1238,10.72
-1237,10.58
-1236,10.44
-1235,10.3
-1234,10.42
-1233,10.54
-1232,10.66
-1231,10.78
-1230,10.9
-1229,10.88
-1228,10.86
-1227,10.84
-1226,10.82
-1225,10.8
-1224,10.88
-1223,10.96
-1222,11.04
-1221,11.12
-1220,11.2
-1219,11.3
-1218,11.4
-1217,11.5
-1216,11.6
-1215,11.7
-1214,11.84
-1213,11.98
-1212,12.12
-1211,12.26
-1210,12.4
-1209,12.58
-1208,12.76
-1207,12.94
-1206,13.12
-1205,13.3
-1204,13.12
-1203,12.94
-1202,12.76
-1201,12.58
-1200,12.4
-1199,12.28
-1198,12.16
-1197,12.04
-1196,11.92
-1195,11.8
-1194,11.98
-1193,12.16
-1192,12.34
-1191,12.52
-1190,12.7
-1189,12.82
-1188,12.94
-1187,13.06
-1186,13.18
-1185,13.3
-1184,13.08
-1183,12.86
-1182,12.64
-1181,12.42
-1180,12.2
-1179,11.9
-1178,11.6
-1177,11.3
-1176,11
-1175,10.7
-1174,10.54
-1173,10.38
-1172,10.22
-1171,10.06
-1170,9.9
-1169,9.78
-1168,9.66
-1167,9.54
-1166,9.42
-1165,9.3
-1164,9.24
-1163,9.18
-1162,9.12
-1161,9.06
-1160,9
-1159,9.08
-1158,9.16
-1157,9.24
-1156,9.32
-1155,9.4
-1154,9.38
-1153,9.36
-1152,9.34
-1151,9.32
-1150,9.3
-1149,9.06
-1148,8.82
-1147,8.58
-1146,8.34
-1145,8.1
-1144,7.54
-1143,6.98
-1142,6.42
-1141,5.86
-1140,5.3
-1139,5.04
-1138,4.78
-1137,4.52
-1136,4.26
-1135,4
-1134,4.22
-1133,4.44
-1132,4.66
-1131,4.88
-1130,5.1
-1129,5.38
-1128,5.66
-1127,5.94
-1126,6.22
-1125,6.5
-1124,6.6
-1123,6.7
-1122,6.8
-1121,6.9
-1120,7
-1119,7.1
-1118,7.2
-1117,7.3
-1116,7.4
-1115,7.5
-1114,7.68
-1113,7.86
-1112,8.04
-1111,8.22
-1110,8.4
-1109,8.44
-1108,8.48
-1107,8.52
-1106,8.56
-1105,8.6
-1104,8.44
-1103,8.28
-1102,8.12
-1101,7.96
-1100,7.8
-1099,7.58
-1098,7.36
-1097,7.14
-1096,6.92
-1095,6.7
-1094,6.62
-1093,6.54
-1092,6.46
-1091,6.38
-1090,6.3
-1089,6.24
-1088,6.18
-1087,6.12
-1086,6.06
-1085,6
-1084,5.9
-1083,5.8
-1082,5.7
-1081,5.6
-1080,5.5
-1079,5.38
-1078,5.26
-1077,5.14
-1076,5.02
-1075,4.9
-1074,4.8
-1073,4.7
-1072,4.6
-1071,4.5
-1070,4.4
-1069,4.28
-1068,4.16
-1067,4.04
-1066,3.92
-1065,3.8
-1064,3.62
-1063,3.44
-1062,3.26
-1061,3.08
-1060,2.9
-1059,2.84
-1058,2.78
-1057,2.72
-1056,2.66
-1055,2.6
-1054,2.78
-1053,2.96
-1052,3.14
-1051,3.32
-1050,3.5
-1049,3.64
-1048,3.78
-1047,3.92
-1046,4.06
-1045,4.2
-1044,4.18
-1043,4.16
-1042,4.14
-1041,4.12
-1040,4.1
-1039,3.96
-1038,3.82
-1037,3.68
-1036,3.54
-1035,3.4
-1034,3.28
-1033,3.16
-1032,3.04
-1031,2.92
-1030,2.8
-1029,2.72
-1028,2.64
-1027,2.56
-1026,2.48
-1025,2.4
-1024,2.34
-1023,2.28
-1022,2.22
-1021,2.16
-1020,2.1
-1019,2.1
-1018,2.1
-1017,2.1
-1016,2.1
-1015,2.1
-1014,2.24
-1013,2.38
-1012,2.52
-1011,2.66
-1010,2.8
-1009,2.92
-1008,3.04
-1007,3.16
-1006,3.28
-1005,3.4
-1004,3.56
-1003,3.72
-1002,3.88
-1001,4.04
-1000,4.2
-999,4.26
-998,4.32
-997,4.38
-996,4.44
-995,4.5
-994,4.42
-993,4.34
-992,4.26
-991,4.18
-990,4.1
-989,3.96
-988,3.82
-987,3.68
-986,3.54
-985,3.4
-984,3.24
-983,3.08
-982,2.92
-981,2.76
-980,2.6
-979,2.64
-978,2.68
-977,2.72
-976,2.76
-975,2.8
-974,3.02
-973,3.24
-972,3.46
-971,3.68
-970,3.9
-969,4
-968,4.1
-967,4.2
-966,4.3
-965,4.4
-964,4.12
-963,3.84
-962,3.56
-961,3.28
-960,3
-959,2.62
-958,2.24
-957,1.86
-956,1.48
-955,1.1
-954,0.86
-953,0.62
-952,0.38
-951,0.14
-950,-0.1
-949,-0.22
-948,-0.34
-947,-0.46
-946,-0.58
-945,-0.7
-944,-0.68
-943,-0.66
-942,-0.64
-941,-0.62
-940,-0.6
-939,-0.54
-938,-0.48
-937,-0.42
-936,-0.36
-935,-0.3
-934,-0.28
-933,-0.26
-932,-0.24
-931,-0.22
-930,-0.2
-929,-0.12
-928,-0.04
-927,0.04
-926,0.12
-925,0.2
-924,0.28
-923,0.36
-922,0.44
-921,0.52
-920,0.6
-919,0.68
-918,0.76
-917,0.84
-916,0.92
-915,1
-914,1.06
-913,1.12
-912,1.18
-911,1.24
-910,1.3
-909,1.38
-908,1.46
-907,1.54
-906,1.62
-905,1.7
-904,1.88
-903,2.06
-902,2.24
-901,2.42
-900,2.6
-899,2.76
-898,2.92
-897,3.08
-896,3.24
-895,3.4
-894,3.54
-893,3.68
-892,3.82
-891,3.96
-890,4.1
-889,4.08
-888,4.06
-887,4.04
-886,4.02
-885,4
-884,3.82
-883,3.64
-882,3.46
-881,3.28
-880,3.1
-879,2.86
-878,2.62
-877,2.38
-876,2.14
-875,1.9
-874,1.7
-873,1.5
-872,1.3
-871,1.1
-870,0.9
-869,0.76
-868,0.62
-867,0.48
-866,0.34
-865,0.2
-864,0.06
-863,-0.08
-862,-0.22
-861,-0.36
-860,-0.5
-859,-0.6
-858,-0.7
-857,-0.8
-856,-0.9
-855,-1
-854,-1.1
-853,-1.2
-852,-1.3
-851,-1.4
-850,-1.5
-849,-1.5
-848,-1.5
-847,-1.5
-846,-1.5
-845,-1.5
-844,-1.4
-843,-1.3
-842,-1.2
-841,-1.1
-840,-1
-839,-0.9
-838,-0.8
-837,-0.7
-836,-0.6
-835,-0.5
-834,-0.32
-833,-0.14
-832,0.04
-831,0.22
-830,0.4
-829,0.54
-828,0.68
-827,0.82
-826,0.96
-825,1.1
-824,1.12
-823,1.14
-822,1.16
-821,1.18
-820,1.2
-819,1.26
-818,1.32
-817,1.38
-816,1.44
-815,1.5
-814,1.68
-813,1.86
-812,2.04
-811,2.22
-810,2.4
-809,2.74
-808,3.08
-807,3.42
-806,3.76
-805,4.1
-804,4.58
-803,5.06
-802,5.54
-801,6.02
-800,6.5
-799,7.04
-798,7.58
-797,8.12
-796,8.66
-795,9.2
-794,9.68
-793,10.16
-792,10.64
-791,11.12
-790,11.6
-789,11.86
-788,12.12
-787,12.38
-786,12.64
-785,12.9
-784,12.88
-783,12.86
-782,12.84
-781,12.82
-780,12.8
-779,12.78
-778,12.76
-777,12.74
-776,12.72
-775,12.7
-774,12.9
-773,13.1
-772,13.3
-771,13.5
-770,13.7
-769,13.98
-768,14.26
-767,14.54
-766,14.82
-765,15.1
-764,15.2
-763,15.3
-762,15.4
-761,15.5
-760,15.6
-759,15.6
-758,15.6
-757,15.6
-756,15.6
-755,15.6
-754,15.74
-753,15.88
-752,16.02
-751,16.16
-750,16.3
-749,16.46
-748,16.62
-747,16.78
-746,16.94
-745,17.1
-744,17.1
-743,17.1
-742,17.1
-741,17.1
-740,17.1
-739,17.08
-738,17.06
-737,17.04
-736,17.02
-735,17
-734,17.12
-733,17.24
-732,17.36
-731,17.48
-730,17.6
-729,17.76
-728,17.92
-727,18.08
-726,18.24
-725,18.4
-724,18.28
-723,18.16
-722,18.04
-721,17.92
-720,17.8
-719,17.58
-718,17.36
-717,17.14
-716,16.92
-715,16.7
-714,16.54
-713,16.38
-712,16.22
-711,16.06
-710,15.9
-709,15.84
-708,15.78
-707,15.72
-706,15.66
-705,15.6
-704,15.56
-703,15.52
-702,15.48
-701,15.44
-700,15.4
-699,15.28
-698,15.16
-697,15.04
-696,14.92
-695,14.8
-694,14.4
-693,14
-692,13.6
-691,13.2
-690,12.8
-689,12.2
-688,11.6
-687,11
-686,10.4
-685,9.8
-684,9.26
-683,8.72
-682,8.18
-681,7.64
-680,7.1
-679,6.68
-678,6.26
-677,5.84
-676,5.42
-675,5
-674,5.04
-673,5.08
-672,5.12
-671,5.16
-670,5.2
-669,5.56
-668,5.92
-667,6.28
-666,6.64
-665,7
-664,7.34
-663,7.68
-662,8.02
-661,8.36
-660,8.7
-659,8.88
-658,9.06
-657,9.24
-656,9.42
-655,9.6
-654,9.3
-653,9
-652,8.7
-651,8.4
-650,8.1
-649,7.6
-648,7.1
-647,6.6
-646,6.1
-645,5.6
-644,5.22
-643,4.84
-642,4.46
-641,4.08
-640,3.7
-639,3.4
-638,3.1
-637,2.8
-636,2.5
-635,2.2
-634,2.04
-633,1.88
-632,1.72
-631,1.56
-630,1.4
-629,1.32
-628,1.24
-627,1.16
-626,1.08
-625,1
-624,0.94
-623,0.88
-622,0.82
-621,0.76
-620,0.7
-619,0.58
-618,0.46
-617,0.34
-616,0.22
-615,0.1
-614,-0.16
-613,-0.42
-612,-0.68
-611,-0.94
-610,-1.2
-609,-1.46
-608,-1.72
-607,-1.98
-606,-2.24
-605,-2.5
-604,-2.68
-603,-2.86
-602,-3.04
-601,-3.22
-600,-3.4
-599,-3.44
-598,-3.48
-597,-3.52
-596,-3.56
-595,-3.6
-594,-3.5
-593,-3.4
-592,-3.3
-591,-3.2
-590,-3.1
-589,-3.02
-588,-2.94
-587,-2.86
-586,-2.78
-585,-2.7
-584,-2.84
-583,-2.98
-582,-3.12
-581,-3.26
-580,-3.4
-579,-3.64
-578,-3.88
-577,-4.12
-576,-4.36
-575,-4.6
-574,-4.72
-573,-4.84
-572,-4.96
-571,-5.08
-570,-5.2
-569,-5.28
-568,-5.36
-567,-5.44
-566,-5.52
-565,-5.6
-564,-5.7
-563,-5.8
-562,-5.9
-561,-6
-560,-6.1
-559,-6.16
-558,-6.22
-557,-6.28
-556,-6.34
-555,-6.4
-554,-6.4
-553,-6.4
-552,-6.4
-551,-6.4
-550,-6.4
-549,-6.28
-548,-6.16
-547,-6.04
-546,-5.92
-545,-5.8
-544,-5.52
-543,-5.24
-542,-4.96
-541,-4.68
-540,-4.4
-539,-4.14
-538,-3.88
-537,-3.62
-536,-3.36
-535,-3.1
-534,-3.16
-533,-3.22
-532,-3.28
-531,-3.34
-530,-3.4
-529,-3.62
-528,-3.84
-527,-4.06
-526,-4.28
-525,-4.5
-524,-4.58
-523,-4.66
-522,-4.74
-521,-4.82
-520,-4.9
-519,-4.96
-518,-5.02
-517,-5.08
-516,-5.14
-515,-5.2
-514,-5.14
-513,-5.08
-512,-5.02
-511,-4.96
-510,-4.9
-509,-4.88
-508,-4.86
-507,-4.84
-506,-4.82
-505,-4.8
-504,-4.94
-503,-5.08
-502,-5.22
-501,-5.36
-500,-5.5
-499,-5.7
-498,-5.9
-497,-6.1
-496,-6.3
-495,-6.5
-494,-6.56
-493,-6.62
-492,-6.68
-491,-6.74
-490,-6.8
-489,-6.82
-488,-6.84
-487,-6.86
-486,-6.88
-485,-6.9
-484,-6.96
-483,-7.02
-482,-7.08
-481,-7.14
-480,-7.2
-479,-7.26
-478,-7.32
-477,-7.38
-476,-7.44
-475,-7.5
-474,-7.6
-473,-7.7
-472,-7.8
-471,-7.9
-470,-8
-469,-8.12
-468,-8.24
-467,-8.36
-466,-8.48
-465,-8.6
-464,-8.74
-463,-8.88
-462,-9.02
-461,-9.16
-460,-9.3
-459,-9.42
-458,-9.54
-457,-9.66
-456,-9.78
-455,-9.9
-454,-10
-453,-10.1
-452,-10.2
-451,-10.3
-450,-10.4
-449,-10.52
-448,-10.64
-447,-10.76
-446,-10.88
-445,-11
-444,-11.18
-443,-11.36
-442,-11.54
-441,-11.72
-440,-11.9
-439,-12.08
-438,-12.26
-437,-12.44
-436,-12.62
-435,-12.8
-434,-12.82
-433,-12.84
-432,-12.86
-431,-12.88
-430,-12.9
-429,-12.9
-428,-12.9
-427,-12.9
-426,-12.9
-425,-12.9
-424,-13.06
-423,-13.22
-422,-13.38
-421,-13.54
-420,-13.7
-419,-13.82
-418,-13.94
-417,-14.06
-416,-14.18
-415,-14.3
-414,-14.08
-413,-13.86
-412,-13.64
-411,-13.42
-410,-13.2
-409,-12.7
-408,-12.2
-407,-11.7
-406,-11.2
-405,-10.7
-404,-10.1
-403,-9.5
-402,-8.9
-401,-8.3
-400,-7.7
-399,-7.12
-398,-6.54
-397,-5.96
-396,-5.38
-395,-4.8
-394,-4.46
-393,-4.12
-392,-3.78
-391,-3.44
-390,-3.1
-389,-2.92
-388,-2.74
-387,-2.56
-386,-2.38
-385,-2.2
-384,-2.06
-383,-1.92
-382,-1.78
-381,-1.64
-380,-1.5
